ID,Type,SpellID,SpellID2,SpellID3,SpellID4,SpellID5,Quality1,Quality2,Quality3,Cost1,Cost2,Cost3,ClassType,ClassTypeID,TabType,TabTypeID,Name,Icon,Description,Description2,Anchor,Color,NodeType,PositionX,PositionY,SizeX,SizeY
40975,TalentAbility,53209,0,0,0,0,Normal,Rare,Normal,40,40,40,Hunter,2,Marksmanship,3,Chimera Shot,Ability_Hunter_ChimeraShot2,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40976,Talent,53252,53253,0,0,0,Normal,Normal,Normal,34,34,34,Hunter,2,BeastMastery,4,Invigoration,Ability_Hunter_Invigeration,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40977,Talent,53256,53259,53260,0,0,Normal,Normal,Normal,30,30,30,Hunter,2,BeastMastery,4,Cobra Strikes,Ability_Hunter_CobraStrikes,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40978,Talent,53265,0,0,0,0,Normal,Normal,Normal,22,22,22,Hunter,2,BeastMastery,4,Aspect Mastery,Ability_Hunter_AspectMastery,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40979,TalentAbility,53270,0,0,0,0,Epic,Epic,Epic,40,40,40,Hunter,2,BeastMastery,4,Beast Mastery,Ability_Hunter_BeastMastery,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40980,Talent,53262,53263,53264,0,0,Normal,Normal,Normal,36,36,36,Hunter,2,BeastMastery,4,Longevity,Ability_Hunter_Longevity,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40981,Talent,53295,53296,53297,0,0,Normal,Normal,Normal,34,34,15,Hunter,2,Survival,2,Noxious Stings,Ability_Hunter_PotentVenom,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40982,Talent,53298,53299,0,0,0,Normal,Normal,Normal,36,36,36,Hunter,2,Survival,2,Point of No Escape,Ability_Hunter_PointofNoEscape,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40983,Talent,53302,53303,53304,0,0,Normal,Normal,Normal,34,34,20,Hunter,2,Survival,2,Sniper Training,Ability_Hunter_LongShots,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40984,Talent,53290,53291,53292,0,0,Normal,Normal,Normal,40,40,40,Hunter,2,Survival,2,Hunting Party,Ability_Hunter_HuntingParty,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40985,TalentAbility,53301,0,0,0,0,Normal,Rare,Normal,40,40,40,Hunter,2,Survival,2,Explosive Shot,Ability_Hunter_ExplosiveShot,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40986,Talent,53375,53376,0,0,0,Normal,Normal,Normal,34,34,34,Paladin,10,Retribution,25,Sanctified Wrath,Ability_Paladin_SanctifiedWrath,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40987,Talent,53379,53484,53648,0,0,Normal,Normal,Normal,36,36,36,Paladin,10,Retribution,25,Swift Retribution,Ability_Paladin_SwiftRetribution,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40988,Talent,53380,53381,53382,0,0,Normal,Normal,Normal,40,40,40,Paladin,10,Retribution,25,Righteous Vengeance,Ability_Paladin_RighteousVengeance,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40989,TalentAbility,53385,0,0,0,0,Normal,Rare,Normal,40,40,40,Paladin,10,Retribution,25,Divine Storm,Ability_Paladin_DivineStorm,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40990,Talent,53486,53488,853486,0,0,Normal,Normal,Normal,30,30,20,Paladin,10,Retribution,25,The Art of War,Ability_Paladin_ArtofWar,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40991,Talent,53501,53502,53503,0,0,Normal,Normal,Normal,36,36,36,Paladin,10,Retribution,25,Sheath of Light,Ability_Paladin_SheathofLight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40992,Talent,20262,20263,20264,20265,20266,Normal,Normal,Normal,10,10,10,Paladin,10,Protection,7,Divine Strength,Ability_GolemThunderClap,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40993,Talent,53551,53552,53553,0,0,Normal,Normal,Normal,34,34,34,Paladin,10,Holy,14,Sacred Cleansing,Ability_Paladin_SacredCleansing,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40994,Talent,53556,53557,0,0,0,Normal,Normal,Normal,40,40,40,Paladin,10,Holy,14,Enlightened Judgements,Ability_Paladin_EnlightenedJudgements,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40995,TalentAbility,53563,0,0,0,0,Rare,Rare,Rare,40,40,40,Paladin,10,Holy,14,Beacon of Light,Ability_Paladin_BeaconofLight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40996,Talent,53569,53576,0,0,0,Normal,Normal,Normal,40,40,30,Paladin,10,Holy,14,Infusion of Light,Ability_Paladin_InfusionofLight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40997,Talent,53583,53585,0,0,0,Normal,Normal,Normal,36,36,36,Paladin,10,Protection,7,Guarded by the Light,Ability_Paladin_GaurdedbytheLight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40998,Talent,53590,53591,53592,0,0,Normal,Normal,Normal,36,36,36,Paladin,10,Protection,7,Touched by the Light,Ability_Paladin_TouchedbyLight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
40999,TalentAbility,53595,0,0,0,0,Normal,Rare,Normal,40,40,40,Paladin,10,Protection,7,Hammer of the Righteous,Ability_Paladin_HammeroftheRighteous,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41000,Talent,53620,53621,0,0,0,Normal,Normal,Normal,10,10,10,Hunter,2,Marksmanship,3,Focused Aim,Ability_Hunter_FocusedAim,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41001,Talent,53660,53661,853661,0,0,Normal,Normal,Normal,18,18,18,Paladin,10,Holy,14,Blessed Hands,Ability_Paladin_BlessedHands,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41002,Talent,53671,53673,54151,0,0,Normal,Normal,Normal,36,36,20,Paladin,10,Holy,14,Judgements of the Pure,Ability_Paladin_JudgementofthePure,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41003,Talent,53695,53696,0,0,0,Normal,Normal,Normal,40,40,40,Paladin,10,Protection,7,Judgements of the Just,Ability_Paladin_JudgementsoftheJust,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41004,Talent,53709,53710,53711,0,0,Normal,Normal,Normal,40,40,40,Paladin,10,Protection,7,Shield of the Templar,Ability_Paladin_ShieldoftheTemplar,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41005,Talent,53754,53759,0,0,0,Normal,Normal,Normal,16,16,16,Warlock,7,Affliction,17,Improved Fear,Spell_Shadow_Possession,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41006,Talent,44404,54486,54488,0,0,Normal,Normal,Normal,36,36,20,Mage,5,Arcane,11,Missile Barrage,Ability_Mage_MissileBarrage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41007,TalentAbility,54646,0,0,0,0,Rare,Rare,Uncommon,16,16,16,Mage,5,Arcane,11,Focus Magic,Spell_Arcane_StudentOfMagic,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41008,Talent,54747,54749,0,0,0,Normal,Normal,Normal,18,18,18,Mage,5,Fire,13,Burning Determination,Spell_Fire_TotemOfWrath,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41009,Talent,44745,54787,854787,0,0,Normal,Normal,Normal,30,30,30,Mage,5,Frost,12,Shattered Barrier,Ability_Mage_ShatterShield,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41010,Talent,29447,55339,55340,0,0,Normal,Normal,Normal,18,18,10,Mage,5,Arcane,11,Torment the Weak,Ability_Mage_TormentOfTheWeak,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41011,Talent,56314,56315,56316,56317,56318,Normal,Normal,Normal,40,40,40,Hunter,2,BeastMastery,4,Kindred Spirits,Ability_Hunter_SeparationAnxiety,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41012,Talent,56339,56340,56341,0,0,Normal,Normal,Normal,22,22,22,Hunter,2,Survival,2,Hunter vs. Wild,Ability_Hunter_HunterVsWild,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41013,Talent,56333,56336,56337,0,0,Normal,Normal,Normal,18,18,16,Hunter,2,Survival,2,T.N.T.,INV_Misc_Bomb_05,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41014,Talent,46867,56611,56612,0,0,Normal,Normal,Normal,40,40,30,Warrior,3,Arms,6,Wrecking Crew,Ability_Warrior_Trauma,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41015,Talent,56636,56637,56638,0,0,Normal,Normal,Normal,18,18,10,Warrior,3,Arms,6,Taste for Blood,Ability_Rogue_HungerforBlood,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41016,Talent,12862,12330,0,0,0,Normal,Normal,Normal,30,30,10,Warrior,3,Arms,6,Improved Slam,Ability_Warrior_DecisiveStrike,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41017,Talent,56927,56929,56930,0,0,Normal,Normal,Normal,40,40,25,Warrior,3,Fury,5,Unending Fury,Ability_Warrior_IntensifyRage,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41018,Talent,57470,57472,0,0,0,Normal,Normal,Normal,34,34,20,Priest,6,Discipline,16,Renewed Hope,Spell_Holy_HolyProtection,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41019,Talent,57499,857499,0,0,0,Normal,Normal,Normal,36,36,20,Warrior,3,Protection,7,Warbringer,Ability_Warrior_Warbringer,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41020,Talent,57810,57811,57812,57813,57814,Normal,Normal,Normal,10,10,10,Druid,8,Balance,22,Genesis,Spell_Arcane_Arcane03,,,LEFT,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41021,Talent,57849,57850,57851,0,0,Normal,Normal,Normal,22,22,20,Druid,8,Balance,22,Celestial Bane,spell_druid_swarm,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41022,Talent,857866,0,0,0,0,Normal,Normal,Normal,16,16,10,Druid,8,Balance,22,Nature's Splendor,Spell_Nature_NatureGuardian,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41023,Talent,57873,57876,57877,0,0,Normal,Normal,Normal,34,34,34,Druid,8,Feral,21,Protector of the Pack,Ability_Druid_ChallangingRoar,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41024,Talent,57878,57880,57881,0,0,Normal,Normal,Normal,24,24,24,Druid,8,Feral,21,Natural Reaction,Ability_BullRush,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41025,Talent,14179,58422,58423,0,0,Normal,Normal,Normal,10,10,10,Rogue,4,Subtlety,9,Relentless Strikes,Ability_Warrior_DecisiveStrike,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41026,Talent,58435,0,0,0,0,Normal,Normal,Normal,36,36,10,Warlock,7,Affliction,17,Pandemic,Spell_Shadow_UnstableAffliction_2,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41027,Talent,58872,58874,0,0,0,Normal,Normal,Normal,40,40,40,Warrior,3,Protection,7,Damage Shield,INV_Shield_31,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41028,Talent,59088,59089,0,0,0,Normal,Normal,Normal,18,18,18,Warrior,3,Protection,7,Improved Spell Reflection,Ability_Warrior_ShieldReflection,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41029,Ability,60103,0,0,0,0,Normal,Uncommon,Normal,1,1,1,Shaman,9,Enhancement,24,Lava Lash,Ability_Shaman_Lavalash,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41030,Talent,61216,61221,61222,0,0,Normal,Normal,Normal,10,10,10,Warrior,3,Fury,5,Armored to the Teeth,INV_Shoulder_22,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41031,Talent,62097,62098,62099,0,0,Normal,Normal,Normal,40,40,40,Shaman,9,Elemental,23,Shamanism,Spell_unused2,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41032,Talent,63156,63158,0,0,0,Normal,Normal,Normal,34,34,26,Warlock,7,Demonology,18,Decimation,Spell_Fire_Fireball02,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41033,Talent,63370,63372,863372,0,0,Normal,Normal,Normal,34,34,20,Shaman,9,Elemental,23,Booming Echoes,Spell_Fire_BlueFlameRing,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41034,Talent,63373,63374,0,0,0,Normal,Normal,Normal,24,24,20,Shaman,9,Enhancement,24,Frozen Power,Spell_Fire_BlueCano,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41035,Talent,63410,63411,0,0,0,Normal,Normal,Normal,40,40,40,Druid,8,Restoration,20,Improved Barkskin,Spell_Nature_StoneClawTotem,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41036,Talent,63503,0,0,0,0,Normal,Normal,Normal,40,40,40,Druid,8,Feral,21,Primal Gore,Ability_Druid_Rake,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41037,Talent,63625,63626,63627,0,0,Normal,Normal,Normal,24,24,20,Priest,6,Shadow,15,Improved Devouring Plague,Spell_Shadow_DevouringPlague.,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41038,Talent,33201,33202,0,0,0,Normal,Normal,Normal,22,22,10,Priest,6,Discipline,16,Reflective Shield,Spell_Holy_PowerWordShield,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41039,Talent,64127,64129,0,0,0,Normal,Normal,Normal,34,34,34,Priest,6,Holy,14,Body and Soul,Spell_Holy_SymbolOfHope,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41040,TalentAbility,64205,0,0,0,0,Epic,Epic,Epic,16,16,16,Paladin,10,Protection,7,Divine Sacrifice,spell_holy_powerwordbarrier,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41041,Talent,53527,53530,0,0,0,Normal,Normal,Normal,18,18,18,Paladin,10,Protection,7,Divine Guardian,spell_holy_powerwordbarrier,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41042,Talent,31785,33776,0,0,0,Normal,Normal,Normal,30,30,30,Paladin,10,Protection,7,Spiritual Attunement,Spell_Holy_ReviveChampion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41043,Talent,64976,864976,0,0,0,Normal,Normal,Normal,34,34,15,Warrior,3,Arms,6,Juggernaut,Ability_Warrior_BullRush,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41044,Talent,954192,954193,954194,0,0,Normal,Normal,Normal,22,22,22,Warrior,3,Fury,5,Dance of Death,_D3dashingstrike,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41045,Talent,954195,954196,954197,0,0,Normal,Normal,Normal,40,40,15,Warrior,3,Protection,7,Thunderstruck,Ability_Warrior_Shockwave,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41046,Talent,277003,0,0,0,0,Epic,Poor,Epic,20,0,20,General,12,General1,28,Vampirism,_DarkHand_Blood,,,TOP,TEAL,SpendSquare,0.0,0.0,1.0,1.0
41047,Talent,32512,32513,0,0,0,Normal,Normal,Normal,24,24,24,Warrior,3,Fury,5,Brutal Pummel,INV_Gauntlets_04,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41049,Talent,411000,411001,411002,0,0,Normal,Normal,Normal,12,12,12,Shaman,9,Elemental,23,Raze,spell_animaardenweald_buff,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41050,Talent,48962,49567,49568,0,0,Normal,Normal,Normal,10,10,10,DeathKnight,11,Unholy,27,Virulence,Spell_Shadow_BurningSpirit,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41051,Talent,48963,49564,49565,0,0,Normal,Normal,Normal,12,12,12,DeathKnight,11,Unholy,27,Morbidity,Spell_Shadow_DeathAndDecay,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41052,Talent,48965,49571,49572,0,0,Normal,Normal,Normal,12,12,12,DeathKnight,11,Unholy,27,Ravenous Dead,Spell_DeathKnight_Gnaw_Ghoul,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41053,Talent,50365,50371,51373,51374,51375,Normal,Normal,Normal,30,30,30,DeathKnight,11,Blood,26,Improved Blood Presence,Spell_Deathknight_BloodPresence,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41054,Talent,48978,49390,49391,49392,49393,Normal,Normal,Normal,12,12,12,DeathKnight,11,Blood,26,Bladed Armor,INV_Shoulder_36,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41055,Talent,48979,49483,0,0,0,Normal,Normal,Normal,10,10,10,DeathKnight,11,Blood,26,Butchery,INV_Axe_68,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41056,Talent,48985,49488,49489,0,0,Normal,Normal,Normal,18,18,18,DeathKnight,11,Blood,26,Improved Rune Tap,Spell_DeathKnight_RuneTap,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41057,Talent,48987,49477,49478,49479,49480,Normal,Normal,Normal,16,16,16,DeathKnight,11,Blood,26,Dark Conviction,Spell_DeathKnight_DarkConviction,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41058,Talent,48988,49503,49504,0,0,Normal,Normal,Normal,24,24,24,DeathKnight,11,Blood,26,Bloody Vengeance,Ability_BackStab,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41059,Talent,48997,49490,49491,0,0,Normal,Normal,Normal,10,10,10,DeathKnight,11,Blood,26,Subversion,Spell_DeathKnight_Subversion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41060,Talent,49004,49508,49509,0,0,Normal,Normal,Normal,12,12,10,DeathKnight,11,Blood,26,Scent of Blood,Ability_Rogue_BloodyEye,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41061,Talent,49006,49526,50029,0,0,Normal,Normal,Normal,22,22,22,DeathKnight,11,Blood,26,Veteran of the Third War,Spell_Misc_WarsongFocus,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41062,Talent,49015,50154,55136,0,0,Normal,Normal,Normal,18,18,18,DeathKnight,11,Blood,26,Vendetta,Spell_DeathKnight_Vendetta,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41063,Talent,49018,49529,49530,0,0,Normal,Normal,Normal,34,34,20,DeathKnight,11,Blood,26,Sudden Doom,Spell_Shadow_PainSpike,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41064,Talent,49023,49533,49534,0,0,Normal,Normal,Normal,36,36,36,DeathKnight,11,Blood,26,Might of Mograine,Spell_Deathknight_ClassIcon,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41065,Talent,49189,50149,50150,0,0,Normal,Normal,Normal,36,36,36,DeathKnight,11,Blood,26,Will of the Necropolis,Ability_Creature_Cursed_02,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41066,Talent,49027,49542,49543,0,0,Normal,Normal,Normal,30,30,20,DeathKnight,11,Blood,26,Bloodworms,Spell_Shadow_SoulLeech,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41067,Talent,49032,49631,49632,0,0,Normal,Normal,Normal,34,34,20,DeathKnight,11,Unholy,27,Crypt Fever,Spell_Nature_NullifyDisease,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41068,Talent,49036,49562,0,0,0,Normal,Normal,Normal,12,12,10,DeathKnight,11,Unholy,27,Epidemic,Spell_Shadow_ShadowWordPain,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41069,Talent,49042,49786,49787,49788,49789,Normal,Normal,Normal,10,10,10,DeathKnight,11,Frost,12,Toughness,Spell_Holy_Devotion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41070,Talent,49137,49657,0,0,0,Normal,Normal,Normal,18,18,18,DeathKnight,11,Frost,12,Endless Winter,Spell_Shadow_Twilight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41071,Talent,49140,49661,49662,49663,49664,Normal,Normal,Normal,12,12,12,DeathKnight,11,Frost,12,Black Ice,Spell_Shadow_DarkRitual,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41072,Talent,49149,50115,0,0,0,Normal,Normal,Normal,18,18,15,DeathKnight,11,Frost,12,Chill of the Grave,Spell_Frost_FrostShock,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41073,Talent,49186,51108,51109,0,0,Normal,Normal,Normal,22,22,22,DeathKnight,11,Frost,12,Frigid Dreadplate,INV_CHEST_MAIL_04,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41074,Talent,49188,56822,59057,0,0,Normal,Normal,Normal,24,24,20,DeathKnight,11,Frost,12,Rime,Spell_Frost_FreezingBreath,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41075,Talent,49024,49538,0,0,0,Normal,Normal,Normal,24,24,24,DeathKnight,11,Frost,12,Merciless Combat,INV_Sword_112,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41076,Talent,49194,0,0,0,0,Normal,Normal,Normal,18,18,12,DeathKnight,11,Unholy,27,Unholy Blight,Spell_Shadow_Contagion,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41077,Talent,49200,50151,50152,0,0,Normal,Normal,Normal,36,36,36,DeathKnight,11,Frost,12,Acclimation,Spell_Fire_ElementalDevastation,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41078,Talent,49202,50127,50128,50129,50130,Normal,Normal,Normal,40,40,40,DeathKnight,11,Frost,12,Tundra Stalker,Spell_Nature_Tranquility,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41079,Talent,49208,56834,56835,0,0,Normal,Normal,Normal,24,24,20,DeathKnight,11,Unholy,27,Reaping,Spell_Shadow_ShadeTrueSight,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41080,Talent,49217,49654,49655,0,0,Normal,Normal,Normal,36,36,20,DeathKnight,11,Unholy,27,Wandering Plague,Spell_Shadow_CallofBone,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41081,Talent,49219,49627,49628,0,0,Normal,Normal,Normal,18,18,15,DeathKnight,11,Unholy,27,Blood-Caked Blade,Ability_CriticalStrike,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41082,Talent,49220,49633,49635,49636,49638,Normal,Normal,Normal,22,22,22,DeathKnight,11,Unholy,27,Impurity,Spell_Shadow_ShadowandFlame,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41083,Talent,49013,55236,55237,0,0,Normal,Normal,Normal,16,16,10,DeathKnight,11,Unholy,27,Outbreak,Spell_Shadow_PlagueCloud,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41084,Talent,49224,49610,49611,0,0,Normal,Normal,Normal,24,24,24,DeathKnight,11,Unholy,27,Magic Suppression,Spell_Shadow_AntiMagicShell,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41085,Talent,49223,49599,0,0,0,Normal,Normal,Normal,22,22,10,DeathKnight,11,Unholy,27,Dirge,Spell_Shadow_Shadesofdarkness,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41086,Talent,50391,50392,0,0,0,Normal,Normal,Normal,30,30,30,DeathKnight,11,Unholy,27,Improved Unholy Presence,Spell_Deathknight_UnholyPresence,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41087,Talent,48977,49394,49395,0,0,Normal,Normal,Normal,22,22,10,DeathKnight,11,Blood,26,Bloody Strikes,Spell_Deathknight_DeathStrike,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41088,Talent,49182,49500,49501,55225,55226,Normal,Normal,Normal,10,10,10,DeathKnight,11,Blood,26,Blade Barrier,Ability_UpgradeMoonGlaive,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41089,Talent,49145,49495,49497,0,0,Normal,Normal,Normal,18,18,18,DeathKnight,11,Blood,26,Spell Deflection,Spell_DeathKnight_SpellDeflection,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41090,Talent,49455,50147,0,0,0,Normal,Normal,Normal,24,24,24,DeathKnight,11,Frost,12,Runic Power Mastery,Spell_Arcane_Arcane01,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41091,Talent,49226,50137,50138,50139,50140,Normal,Normal,Normal,12,12,12,DeathKnight,11,Frost,12,Nerves of Cold Steel,Ability_DualWield,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41092,Talent,49588,49589,0,0,0,Normal,Normal,Normal,22,22,22,DeathKnight,11,Unholy,27,Unholy Command,Spell_DeathKnight_Strangulate,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41093,Talent,50384,50385,0,0,0,Normal,Normal,Normal,30,30,30,DeathKnight,11,Frost,12,Improved Frost Presence,Spell_Deathknight_FrostPresence,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41094,Talent,49471,49790,49791,0,0,Normal,Normal,Normal,22,22,22,DeathKnight,11,Frost,12,Glacier Rot,Spell_Nature_RemoveDisease,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41095,Talent,49175,50031,51456,0,0,Normal,Normal,Normal,10,10,10,DeathKnight,11,Frost,12,Improved Icy Touch,Spell_DeathKnight_IceTouch,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41096,Talent,61154,61155,61156,61157,61158,Normal,Normal,Normal,40,40,40,DeathKnight,11,Blood,26,Blood Gorged,Spell_Nature_Reincarnation,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41097,Talent,55061,55062,0,0,0,Normal,Normal,Normal,12,12,12,DeathKnight,11,Frost,12,Icy Reach,Spell_Frost_ManaRecharge,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41098,Talent,50117,50118,50119,50120,50121,Normal,Normal,Normal,40,40,40,DeathKnight,11,Unholy,27,Rage of Rivendare,INV_Weapon_Halberd14,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41099,Talent,49146,51267,0,0,0,Normal,Normal,Normal,18,18,18,DeathKnight,11,Unholy,27,On a Pale Horse,Spell_DeathKnight_SummonDeathCharger,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41100,Talent,50187,50190,50191,0,0,Normal,Normal,Normal,36,36,36,DeathKnight,11,Frost,12,Guile of Gorefiend,INV-Sword_53,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
41101,Talent,50880,50884,50885,50886,50887,Normal,Normal,Normal,16,16,15,DeathKnight,11,Frost,12,Icy Talons,Spell_Deathknight_IcyTalons,,,TOP,TEAL,SpendSquare,0.0,0.0,0.0,0.0
