# Ascension client Extensions.dll opcode map (build 12344)
# Extracted from opcode name-pointer table @ file-off 0x2C4003 (anchor opcode 0x3B),
# 6-byte entries {u32 name_ptr(VA), u16 0xB8C3}, contiguous 0x1..0x80B.
# Verified vs stock 3.3.5a at 0x3B,0x3D,0x66,0x95,0xC9,0xFE,0x104,0x12A,0x1CC,0x1F4,0x2CD,0x500.

0x03B SMSG_CHAR_ENUM
0x64F SMSG_BUILD_DRAFT_UPDATE_COMPLETED_BUILDS
0x650 SMSG_BUILD_DRAFT_UPDATE_COMPLETED_BUILD
0x651 CMSG_ASCENSIONGM_TICKET_HISTORY_REQUEST
0x652 SMSG_ASCENSIONGM_TICKET_HISTORY_LIST
0x653 SMSG_RECOLOR_COLLECTION_LIST
0x654 SMSG_RECOLOR_COLLECTION_ADDED
0x655 SMSG_RECOLOR_COLLECTION_REMOVED
0x656 CMSG_WILDCARD_ROLL_ABILITIES
0x657 SMSG_WILDCARD_ROLL_ABILITIES_RESULT
0x658 CMSG_WILDCARD_RESET_ABILITIES
0x659 SMSG_WILDCARD_RESET_ABILITIES_RESULT
0x65A SMSG_PATCH_SKILL_CARD
0x65B SMSG_SKILL_CARD_COLLECTION_LIST
0x65C SMSG_SKILL_CARD_COLLECTED
0x65D SMSG_PATCH_CHARACTER_ADVANCEMENT
0x65E CMSG_WILDCARD_REROLL_UNLOCKED_STARTING_ABILITIES
0x65F SMSG_WILDCARD_REROLL_UNLOCKED_STARTING_ABILITIES_RESULT
0x660 SMSG_INITIAL_ITEM_COOLDOWNS
0x661 SMSG_OVERRIDE_SKYBOX
0x662 CMSG_ENTER_MANASTORM
0x663 SMSG_ENTER_MANASTORM_RESULT
0x664 SMSG_PENDING_SKILL_CARD_LIST
0x665 SMSG_PENDING_SKILL_CARD_ADDED
0x666 SMSG_PENDING_SKILL_CARD_REMOVED
0x667 CMSG_CLAIM_PENDING_SKILL_CARD
0x668 SMSG_CLAIM_PENDING_SKILL_CARD_RESULT
0x669 CMSG_CHARACTER_ADVANCEMENT_LOCK_ENTRY
0x66A SMSG_CHARACTER_ADVANCEMENT_LOCK_ENTRY_RESULT
0x66B CMSG_CHARACTER_ADVANCEMENT_UNLOCK_ENTRY
0x66C SMSG_CHARACTER_ADVANCEMENT_UNLOCK_ENTRY_RESULT
0x66D SMSG_UPDATE_QUEST_ICON
0x66E SMSG_MANASTORM_UPDATE_MAX_COMPLETED_LEVEL
0x66F SMSG_MANASTORM_COMPLETED_LEVEL
0x670 SMSG_MANASTORM_DATA
0x671 SMSG_MANASTORM_ACTIVE_DATA
0x672 SMSG_BUILD_DRAFT_PICK_PROMPT
0x673 SMSG_OVERRIDE_SPELL_VISUAL
0x674 SMSG_PATCH_CHALLENGE_MODIFIER
0x675 SMSG_PATCH_CHALLENGE_MODIFIER_TYPE
0x676 CMSG_LEAVE_MANASTORM
0x677 SMSG_LEAVE_MANASTORM_RESULT
0x678 CMSG_SET_LEVEL_SCALING
0x679 SMSG_SET_CVAR
0x67A SMSG_UPDATE_GOSSIP_ICON
0x67B CMSG_PURCHASE_SEALED_CARD
0x67C SMSG_PURCHASE_SEALED_CARD_RESULT
0x67D SMSG_PATCH_SEALED_CARD_COSTS
0x67E SMSG_LFG_UPDATE_CUSTOM
0x67F SMSG_PATCH_TOKEN_TYPES
0x680 SMSG_TOKEN_LIST
0x681 SMSG_TOKEN_UPDATE
0x682 CMSG_SOCIAL_SET_OFFLINE
0x683 SMSG_PLAYER_DATA
0x684 SMSG_AURA_UPDATE_ADDON
0x685 SMSG_AURA_UPDATE_ALL_ADDON
0x686 SMSG_GROUP_CONNECTION_UPDATE
0x687 SMSG_PATCH_GLOBAL_STRINGS
0x688 SMSG_PATCH_CHALLENGE_LEVELS
0x689 SMSG_PATCH_ZONE_STORY
0x68A CMSG_SET_LOOT_SPECIALIZATION
0x68B SMSG_SET_LOOT_SPECIALIZATION
0x68C SMSG_MANASTORM_FAIL
0x68D CMSG_STABLE_DELETE_PET
0x68E SMSG_PATCH_MANASTORM
0x68F SMSG_PATCH_MANASTORM_MESSAGES
0x690 SMSG_MANASTORM_CHAOTIC_LINK_UPDATE
0x691 SMSG_PATCH_ZONE_LIGHT
0x692 SMSG_PATCH_ZONE_LIGHT_POINT
0x693 SMSG_PATCH_SPELL_ADDON
0x694 SMSG_TALKING_HEAD_FRAME
0x695 SMSG_MANASTORM_LOADOUT_DATA
0x696 CMSG_SET_MANASTORM_LOADOUT_SLOT
0x697 SMSG_SET_MANASTORM_LOADOUT_SLOT_RESULT
0x698 SMSG_UPDATE_MANASTORM_LOADOUT_SLOT
0x699 SMSG_PATCH_MANASTORM_PLAYER_GROUP_MODIFIERS
0x69A SMSG_PATCH_MANASTORM_MODIFIERS
0x69B SMSG_SIGNAL_EVENT
0x69C SMSG_UPDATE_INSTANCE_ENCOUNTER_STATE
0x69D SMSG_PATCH_APPEARANCE_CATEGORIES
0x69E SMSG_PATCH_APPEARANCES
0x69F SMSG_PATCH_ITEM_APPEARANCES
0x6A0 SMSG_PATCH_UI_CAMERA_APPEARANCE_CHR_RACES
0x6A1 SMSG_PATCH_UI_CAMERA_APPEARANCE_WEAPONS
0x6A2 SMSG_PATCH_UI_CAMERAS
0x6A3 CMSG_APPLY_APPEARANCES
0x6A4 SMSG_APPLY_APPEARANCES_RESULT
0x6A5 SMSG_APPEARANCE_COLLECTION_INFO
0x6A6 SMSG_APPEARANCE_ACTIVE_INFO
0x6A7 SMSG_APPEARANCE_ADDED
0x6A8 SMSG_APPEARANCE_REMOVED
0x6A9 SMSG_APPEARANCE_OUTFIT_INFO
0x6AA CMSG_SAVE_APPEARANCE_OUTFIT
0x6AB SMSG_SAVE_APPEARANCE_OUTFIT_RESULT
0x6AC CMSG_DELETE_APPEARANCE_OUTFIT
0x6AD SMSG_DELETE_APPEARANCE_OUTFIT_RESULT
0x6AE SMSG_CAN_SEE_APPEARANCES_INFO
0x6AF CMSG_SET_CAN_SEE_APPEARANCES
0x6B0 SMSG_PATCH_TUTORIAL_CATEGORIES
0x6B1 SMSG_PATCH_TUTORIAL
0x6B2 SMSG_PATCH_TUTORIAL_OBJECTIVE_TYPES
0x6B3 SMSG_PATCH_TUTORIAL_OBJECTIVES
0x6B4 CMSG_CLAIM_TUTORIAL_REWARDS
0x6B5 SMSG_PATCH_CHARACTER_ADVANCEMENT_CATEGORIES
0x6B6 SMSG_HAND_OF_FATE_REWARDS_LIST
0x6B7 SMSG_SCROLL_OF_FORTUNE_REWARDS_LIST
0x6B8 SMSG_PATCH_TUTORIAL_KEYWORDS
0x6B9 SMSG_MANASTORM_REWARD_VISIBILITY
0x6BA SMSG_CLAIM_TUTORIAL_REWARDS_RESULT
0x6BB SMSG_TUTORIAL_REWARDED_LIST
0x6BC SMSG_TUTORIAL_REWARDED
0x6BD SMSG_PATCH_TUTORIAL_REWARDS
0x6BE CMSG_COLLECT_HAND_OF_FATE_REWARDS
0x6BF SMSG_COLLECT_HAND_OF_FATE_REWARDS_RESULT
0x6C0 CMSG_COLLECT_SCROLL_OF_FORTUNE_REWARDS
0x6C1 SMSG_COLLECT_SCROLL_OF_FORTUNE_REWARDS_RESULT
0x6C2 SMSG_COLLECTED_HAND_OF_FATE_REWARDS_LIST
0x6C3 SMSG_COLLECTED_SCROLL_OF_FORTUNE_REWARDS_LIST
0x6C4 CMSG_QUERY_CUSTOM_STORE
0x6C5 SMSG_QUERY_CUSTOM_STORE_RESULT
0x6C6 CMSG_PURCHASE_CUSTOM_STORE_ITEM
0x6C7 SMSG_PURCHASE_CUSTOM_STORE_ITEM_RESULT
0x6C8 SMSG_CUSTOM_STORE_TYPE_LIST
0x6C9 SMSG_PATCH_SUPER_TRACK
0x6CA SMSG_PATCH_QUEST_SUPER_TRACK
0x6CB SMSG_PATCH_SPELL_TAG_TYPES
0x6CC SMSG_PATCH_SPELL_TAGS
0x6CD CMSG_TOGGLE_MENTOR_STATUS
0x6CE SMSG_TOGGLE_MENTOR_STATUS_RESULT
0x6CF SMSG_PATCH_MENTOR_SPECIALIZATIONS
0x6D0 CMSG_ADD_MENTOR_SPECIALIZATION
0x6D1 SMSG_ADD_MENTOR_SPECIALIZATION_RESULT
0x6D2 CMSG_REMOVE_MENTOR_SPECIALIZATION
0x6D3 SMSG_REMOVE_MENTOR_SPECIALIZATION_RESULT
0x6D4 SMSG_MENTOR_SPECIALIZATIONS_LIST
0x6D5 CMSG_QUERY_MENTOR_WHOIS
0x6D6 SMSG_QUERY_MENTOR_WHOIS_RESULT
0x6D7 SMSG_PATCH_SPELL_SPELL_SUGGESTIONS
0x6D8 SMSG_PATCH_SPELL_STAT_SUGGESTIONS
0x6D9 SMSG_PATCH_CHARACTER_CREATION_ARCHETYPE_ROLES
0x6DA SMSG_PATCH_CHARACTER_CREATION_ARCHETYPE_CATEGORIES
0x6DB SMSG_PATCH_CHARACTER_CREATION_ARCHETYPES
0x6DC SMSG_PATCH_CHARACTER_CREATION_PET_DETAILS
0x6DD SMSG_PATCH_CHARACTER_CREATION_SHAPESHIFT_DETAILS
0x6DE SMSG_PATCH_COLLECTOR_CACHE_TYPES
0x6DF SMSG_PATCH_COLLECTOR_CACHE_RARITY_TYPES
0x6E0 SMSG_PATCH_COLLECTOR_CACHE_RARITY_RATES
0x6E1 SMSG_PATCH_COLLECTOR_CACHE_ITEMS
0x6E2 CMSG_PURCHASE_SEALED_CARD_BOOSTER_PACK
0x6E3 SMSG_PURCHASE_SEALED_CARD_BOOSTER_PACK_RESULT
0x6E4 CMSG_OPEN_COLLECTOR_CACHE
0x6E5 SMSG_OPEN_COLLECTOR_CACHE_RESULT
0x6E6 CMSG_INSPECT_CHARACTER_ADVANCEMENT
0x6E7 SMSG_INSPECT_CHARACTER_ADVANCEMENT_RESULT
0x6E8 SMSG_PATCH_CHARACTER_CREATION_ARCHETYPE_DETAILS
0x6E9 CMSG_CHAT_INFRACTION_ACKNOWLEDGE
0x6EA SMSG_CHAT_INFRACTION
0x6EB SMSG_MOVE_DISABLE_TURN_WHILE_FALLING
0x6EC SMSG_MOVE_ENABLE_TURN_WHILE_FALLING
0x6ED CMSG_COLLECT_ITEM_APPEARANCE
0x6EE SMSG_COLLECT_ITEM_APPEARANCE_RESULT
0x6EF SMSG_PATCH_ITEM_SET_APPEARANCES
0x6F0 SMSG_PATCH_APPEARANCE_DETAILS
0x6F1 SMSG_LIST_WILDCARD_MISC_DATA
0x6F2 SMSG_UPDATE_WILDCARD_MISC_DATA
0x6F3 SMSG_LIST_WILDCARD_QUICK_ROLLING_CONFIGS
0x6F4 CMSG_REPURCHASE_WILDCARD_ROLLS
0x6F5 CMSG_REPURCHASE_WILDCARD_ABILITY_ROLLS
0x6F6 CMSG_REPURCHASE_WILDCARD_TALENT_ROLLS
0x6F7 SMSG_REPURCHASE_WILDCARD_ROLLS_RESULT
0x6F8 SMSG_PATCH_SCREEN_LOCATIONS
0x6F9 SMSG_PATCH_SPELL_ACTIVATION_OVERLAYS
0x6FA SMSG_LIST_KNOWN_STORE_COLLECTION_ITEMS
0x6FB SMSG_ADD_KNOWN_STORE_COLLECTION_ITEM
0x6FC SMSG_REMOVE_KNOWN_STORE_COLLECTION_ITEM
0x6FD SMSG_PATCH_OBJECT_SPAWN_VISIBILITY_SETTINGS
0x6FE SMSG_PATCH_GAMEOBJECT_DISPLAY_INFO_ADDON
0x6FF SMSG_PATCH_CREATURE_DISPLAY_INFO_GEOSET_DATA
0x700 CMSG_QUERY_INSTANCE_BINDS
0x701 SMSG_QUERY_INSTANCE_BINDS_RESULT
0x702 CMSG_ITEM_STAT_QUERY
0x703 SMSG_ITEM_STAT_QUERY_RESPONSE
0x704 SMSG_PLAYER_GM_TICKET_INFO
0x705 SMSG_PLAYER_GM_TICKET_UPDATE
0x706 CMSG_CREATE_GM_TICKET
0x707 SMSG_CREATE_GM_TICKET_RESULT
0x708 CMSG_CLOSE_GM_TICKET
0x709 SMSG_CLOSE_GM_TICKET_RESULT
0x70A CMSG_SEND_GM_TICKET_MESSAGE
0x70B SMSG_SEND_GM_TICKET_MESSAGE_RESULT
0x70C SMSG_GM_TICKET_LIST
0x70D SMSG_GM_TICKET_CREATED
0x70E SMSG_GM_TICKET_UPDATE
0x70F CMSG_UPDATE_GM_TICKET_STATUS
0x710 SMSG_UPDATE_GM_TICKET_STATUS_RESULT
0x711 CMSG_UPDATE_GM_TICKET_PRIORITY
0x712 SMSG_UPDATE_GM_TICKET_PRIORITY_RESULT
0x713 CMSG_UPDATE_GM_TICKET_TITLE
0x714 SMSG_UPDATE_GM_TICKET_TITLE_RESULT
0x715 CMSG_APPROVE_GM_TICKET_SUGGESTION
0x716 SMSG_APPROVE_GM_TICKET_SUGGESTION_RESULT
0x717 CMSG_DECLINE_GM_TICKET_SUGGESTION
0x718 SMSG_DECLINE_GM_TICKET_SUGGESTION_RESULT
0x719 SMSG_INSPECT_ADDON
0x71A CMSG_ASSIGN_GM_TICKET
0x71B SMSG_ASSIGN_GM_TICKET_RESULT
0x71C CMSG_REOPEN_GM_TICKET
0x71D SMSG_REOPEN_GM_TICKET_RESULT
0x71E CMSG_REQUEST_PLAYER_INFO
0x71F SMSG_REQUEST_PLAYER_INFO_RESULT
0x720 CMSG_MARK_GM_TICKET_MESSAGE_AS_READ
0x721 SMSG_MARK_GM_TICKET_MESSAGE_AS_READ_RESULT
0x722 CMSG_CHARACTER_ACTIVATE
0x723 CMSG_CHARACTER_DEACTIVATE
0x724 SMSG_CALLBOARD_CACHE_CONFIG_UPDATE
0x725 CMSG_QUEST_CACHE_ADDON_QUERY
0x726 SMSG_QUEST_CACHE_ADDON_QUERY_RESPONSE
0x727 CMSG_PURCHASE_MYSTIC_EXTRACT
0x728 SMSG_PURCHASE_MYSTIC_EXTRACT_RESULT
0x729 CMSG_SUBMIT_GAME_FEEDBACK
0x72A SMSG_SUBMIT_GAME_FEEDBACK_RESULT
0x72B SMSG_UPDATE_SPECIALIZATION_MYSTIC_ENCHANT_PRESET_ID
0x72C SMSG_UPDATE_SPECIALIZATION_EQUIPMENT_SET_ID
0x72D CMSG_SET_SPECIALIZATION_MYSTIC_ENCHANT_PRESET_ID
0x72E CMSG_SET_SPECIALIZATION_EQUIPMENT_SET_ID
0x72F CMSG_TOGGLE_FEL_COMMUTATION_STATUS
0x730 SMSG_TOGGLE_FEL_COMMUTATION_STATUS_RESULT
0x731 SMSG_FEL_COMMUTATION_STATUS_UPDATE
0x732 SMSG_OPEN_CUSTOM_STORE
0x733 SMSG_LOOT_ROLL_ADDON
0x734 SMSG_SUPER_TRACKER_SET_POSITION
0x735 CMSG_GOSSIP_CLOSE
0x736 SMSG_SPELL_FAILURE_SKILL
0x737 SMSG_INSTANCED_AREAS_LIST
0x738 CMSG_INSTANCED_AREAS_SWITCH
0x739 SMSG_PLAYER_POLL_LIST
0x73A SMSG_PLAYER_POLL_SUBMIT_RESULT
0x73B CMSG_PLAYER_POLL_LIST_REQUEST
0x73C CMSG_PLAYER_POLL_SUBMIT
0x73D SMSG_REPLICATE_CONFIG
0x73E SMSG_PACKET_BROADCAST
0x73F SMSG_CUSTOM_ASCENSION_POINTS_UPDATE
0x740 SMSG_CUSTOM_WINDOW_SET_VISIBILITY
0x741 SMSG_FEL_COMMUTATION_LIST
0x742 SMSG_MYTHIC_PLUS_DUNGEON_STATE_CHANGED
0x743 SMSG_MYTHIC_PLUS_PROGRESS_UPDATE
0x744 SMSG_MYTHIC_PLUS_TIMER_UPDATE
0x745 SMSG_GAME_MODE_CHANGED
0x746 SMSG_DISCORD_INITIALIZE
0x747 SMSG_DISCORD_UPDATE
0x748 SMSG_DISCORD_GUILD_INVITE
0x749 SMSG_POI_ADD
0x74A SMSG_POI_REMOVE
0x74B SMSG_POI_CLEAR
0x74C SMSG_ASCENSIONGM_TICKET_CREATED
0x74D SMSG_ASCENSIONGM_TICKET_EDITED
0x74E SMSG_ASCENSIONGM_TICKET_FORGET
0x74F SMSG_ASCENSIONGM_TICKET_CLOSED
0x750 SMSG_ASCENSIONGM_TICKET_LIST
0x751 SMSG_ASCENSIONGM_TICKET_CHAT
0x752 SMSG_ASCENSIONGM_TICKET_CHAT_HISTORY
0x753 SMSG_ASCENSIONGM_TICKET_HISTORY
0x754 SMSG_PGF_GROUP_LIST_RESPONSE
0x755 SMSG_PGF_APPLICANT_LIST_RESPONSE
0x756 SMSG_PGF_APPLICANT_DECLINE
0x757 SMSG_PGF_APPLICANT_APPLIED
0x758 SMSG_PGF_APPLICANT_REVOKED
0x759 SMSG_PGF_GROUP_ENLISTING_RESPONSE
0x75A SMSG_PGF_GROUP_DELISTING_RESPONSE
0x75B SMSG_PGF_GROUP_INVITE_APPLICANT_RESPONSE
0x75C SMSG_PGF_GROUP_DECLINE_APPLICANT_RESPONSE
0x75D SMSG_PGF_GROUP_APPLY_RESPONSE
0x75E SMSG_PGF_GROUP_UNAPPLY_RESPONSE
0x75F SMSG_ASCENSION_PVP_REWARD_INFO_QUERY_RESPONSE
0x760 SMSG_CA_AVAILABLE_CREDITS_UPDATE
0x761 SMSG_AUTO_QUEST_UPDATE
0x762 SMSG_CHAT_CHECK_ADD
0x763 SMSG_CHAT_CHECK_REMOVE
0x764 SMSG_PATCH_SPELL
0x765 SMSG_BG_QUEUE_TIME_ALERT
0x766 SMSG_PATCH_SPELL_VISUAL
0x767 SMSG_PATCH_SPELL_VISUAL_KIT
0x768 SMSG_PATCH_SPELL_VISUAL_KIT_MODEL_ATTACH
0x769 SMSG_PATCH_SPELL_VISUAL_EFFECT_NAME
0x76A SMSG_PATCH_SPELL_MISSILE
0x76B SMSG_PATCH_SPELL_MISSILE_MOTION
0x76C SMSG_PATCH_ITEM
0x76D SMSG_PATCH_SKILL_LINE
0x76E SMSG_PATCH_SKILL_LINE_ABILITY
0x76F SMSG_PATCH_SPELL_ITEM_ENCHANTMENT
0x770 SMSG_PATCH_ACHIEVEMENT
0x771 SMSG_PATCH_ACHIEVEMENT_CRITERIA
0x772 SMSG_PATCH_ACHIEVEMENT_CATEGORY
0x773 SMSG_PATCH_AREA_TABLE
0x774 SMSG_PATCH_CHAR_START_OUTFIT
0x775 SMSG_PATCH_CHR_CLASSES
0x776 SMSG_PATCH_CREATURE_FAMILY
0x777 SMSG_PATCH_CREATURE_TYPE
0x778 SMSG_PATCH_CURRENCY_CATEGORY
0x779 SMSG_PATCH_CURRENCY_TYPES
0x77A SMSG_PATCH_DUNGEON_ENCOUNTER
0x77B SMSG_PATCH_FACTION
0x77C SMSG_PATCH_FACTION_TEMPLATE
0x77D SMSG_PATCH_HOLIDAYS
0x77E SMSG_PATCH_ITEM_EXTENDED_COST
0x77F SMSG_PATCH_LFG_DUNGEONS
0x780 SMSG_PATCH_LOCK
0x781 SMSG_PATCH_PVP_DIFFICULTY
0x782 SMSG_PATCH_SKILL_RACE_CLASS_INFO
0x783 SMSG_PATCH_SPELL_SHAPESHIFT_FORM
0x784 SMSG_PATCH_SPELL_ICON
0x785 SMSG_PATCH_TALENT
0x786 SMSG_PATCH_TALENT_TAB
0x787 SMSG_PATCH_WORLD_SAFE_LOCS
0x788 SMSG_KNOWN_ADDON_LIST
0x789 SMSG_PATCH_SPELL_CATEGORY
0x78A SMSG_PATCH_SPELL_DURATION
0x78B SMSG_PATCH_SPELL_CAST_TIMES
0x78C SMSG_PATCH_SPELL_RADIUS
0x78D SMSG_PATCH_SPELL_RANGE
0x78E SMSG_PATCH_SPELL_DIFFICULTY
0x78F SMSG_PATCH_SPELL_DESCRIPTION_VARIABLES
0x790 SMSG_PATCH_SPELL_EFFECT_CAMERA_SHAKES
0x791 SMSG_PATCH_SPELL_CHAIN_EFFECTS
0x792 SMSG_PATCH_SPELL_ITEM_ENCHANTMENT_CONDITION
0x793 SMSG_PATCH_SPELL_VISUAL_KIT_AREA_MODEL
0x794 SMSG_PATCH_SPELL_VISUAL_PRECAST_TRANSITIONS
0x795 SMSG_PATCH_PARTICLE_COLOR
0x796 SMSG_PATCH_GROUND_EFFECT_TEXTURE
0x797 SMSG_PATCH_GROUND_EFFECT_DOODAD
0x798 SMSG_PATCH_SCREEN_EFFECT
0x799 SMSG_PATCH_SPELL_RUNE_COST
0x79A SMSG_PATCH_TOTEM_CATEGORY
0x79B SMSG_PATCH_SPELL_FOCUS_OBJECT
0x79C SMSG_PATCH_CAMERA_SHAKES
0x79D SMSG_PATCH_OVERRIDE_SPELL_DATA
0x79E SMSG_PATCH_ITEM_VISUALS
0x79F SMSG_PATCH_ITEM_VISUAL_EFFECTS
0x7A0 SMSG_PATCH_ITEM_SET
0x7A1 SMSG_PATCH_ITEM_RANDOM_SUFFIX
0x7A2 SMSG_PATCH_ITEM_RANDOM_PROPERTIES
0x7A3 SMSG_PATCH_ITEM_PURCHASE_GROUP
0x7A4 SMSG_PATCH_ITEM_LIMIT_CATEGORY
0x7A5 SMSG_PATCH_ITEM_DISPLAY_INFO
0x7A6 SMSG_PATCH_ITEM_COND_EXT_COSTS
0x7A7 SMSG_PATCH_RAND_PROP_POINTS
0x7A8 SMSG_PATCH_SCALING_STAT_DISTRIBUTION
0x7A9 SMSG_PATCH_SCALING_STAT_VALUES
0x7AA SMSG_PATCH_HELMET_GEOSET_VIS_DATA
0x7AB SMSG_PATCH_CREATURE_SPELL_DATA
0x7AC SMSG_PATCH_CREATURE_SOUND_DATA
0x7AD SMSG_PATCH_CREATURE_MOVEMENT_INFO
0x7AE SMSG_PATCH_CREATURE_MODEL_DATA
0x7AF SMSG_PATCH_CREATURE_DISPLAY_INFO_EXTRA
0x7B0 SMSG_PATCH_CREATURE_DISPLAY_INFO
0x7B1 SMSG_PATCH_NPCSOUNDS
0x7B2 SMSG_PATCH_UNIT_BLOOD
0x7B3 SMSG_PATCH_UNIT_BLOOD_LEVELS
0x7B4 SMSG_PATCH_VEHICLE
0x7B5 SMSG_PATCH_VEHICLE_SEAT
0x7B6 SMSG_PATCH_VEHICLE_UIINDICATOR
0x7B7 SMSG_PATCH_VEHICLE_UIIND_SEAT
0x7B8 SMSG_PATCH_GAME_OBJECT_DISPLAY_INFO
0x7B9 SMSG_PATCH_GAME_OBJECT_ART_KIT
0x7BA SMSG_PATCH_OBJECT_EFFECT_PACKAGE_ELEM
0x7BB SMSG_PATCH_OBJECT_EFFECT_MODIFIER
0x7BC SMSG_PATCH_OBJECT_EFFECT_PACKAGE
0x7BD SMSG_PATCH_OBJECT_EFFECT
0x7BE SMSG_PATCH_OBJECT_EFFECT_GROUP
0x7BF SMSG_PATCH_SOUND_WATER_TYPE
0x7C0 SMSG_PATCH_SOUND_PROVIDER_PREFERENCES
0x7C1 SMSG_PATCH_SOUND_SAMPLE_PREFERENCES
0x7C2 SMSG_PATCH_SOUND_FILTER
0x7C3 SMSG_PATCH_SOUND_FILTER_ELEM
0x7C4 SMSG_PATCH_SOUND_ENTRIES_ADVANCED
0x7C5 SMSG_PATCH_SOUND_ENTRIES
0x7C6 SMSG_PATCH_SOUND_EMITTERS
0x7C7 SMSG_PATCH_SOUND_AMBIENCE
0x7C8 SMSG_PATCH_VOCAL_UISOUNDS
0x7C9 SMSG_PATCH_UISOUND_LOOKUPS
0x7CA SMSG_PATCH_ZONE_MUSIC
0x7CB SMSG_PATCH_ZONE_INTRO_MUSIC_TABLE
0x7CC SMSG_PATCH_WORLD_STATE_ZONE_SOUNDS
0x7CD SMSG_PATCH_WORLD_CHUNK_SOUNDS
0x7CE SMSG_PATCH_SHEATHE_SOUND_LOOKUPS
0x7CF SMSG_PATCH_BATTLEMASTER_LIST
0x7D0 SMSG_PATCH_LOCK_TYPE
0x7D1 SMSG_PATCH_FACTION_GROUP
0x7D2 SMSG_PATCH_AREA_TRIGGER
0x7D3 SMSG_PATCH_AREA_POI
0x7D4 SMSG_PATCH_AREA_GROUP
0x7D5 SMSG_PATCH_LFGDUNGEON_GROUP
0x7D6 SMSG_PATCH_LFGDUNGEON_EXPANSION
0x7D7 SMSG_PATCH_WORLD_STATE_UI
0x7D8 SMSG_PATCH_QUEST_FACTION_REWARD
0x7D9 SMSG_PATCH_QUEST_INFO
0x7DA SMSG_PATCH_QUEST_SORT
0x7DB SMSG_PATCH_QUEST_XP
0x7DC SMSG_PATCH_SKILL_COSTS_DATA
0x7DD SMSG_PATCH_SKILL_LINE_CATEGORY
0x7DE SMSG_PATCH_SKILL_TIERS
0x7DF SMSG_PATCH_TAXI_NODES
0x7E0 SMSG_PATCH_TAXI_PATH
0x7E1 SMSG_PATCH_TAXI_PATH_NODE
0x7E2 SMSG_PATCH_DUNGEON_MAP
0x7E3 SMSG_PATCH_DUNGEON_MAP_CHUNK
0x7E4 SMSG_PATCH_WORLD_MAP_AREA
0x7E5 SMSG_PATCH_WORLD_MAP_CONTINENT
0x7E6 SMSG_PATCH_WORLD_MAP_OVERLAY
0x7E7 SMSG_PATCH_WORLD_MAP_TRANSFORMS
0x7E8 SMSG_PATCH_TRANSPORT_ANIMATION
0x7E9 SMSG_PATCH_TRANSPORT_PHYSICS
0x7EA SMSG_PATCH_TRANSPORT_ROTATION
0x7EB SMSG_SPELL_ACTIVATION_SHOW
0x7EC SMSG_SPELL_ACTIVATION_HIDE
0x7ED SMSG_UNUSED1
0x7EE SMSG_SEND_LOOT_LOCKOUTS
0x7EF SMSG_ADD_LOOT_LOCKOUT
0x7F0 SMSG_REMOVE_LOOT_LOCKOUT
0x7F1 SMSG_ASCENSIONGM_TRANSACTION_CREATED
0x7F2 SMSG_ASCENSIONGM_TRANSACTION_CLOSED
0x7F3 SMSG_ASCENSIONGM_TRANSACTION_LIST
0x7F4 SMSG_ASCENSIONGM_TRANSACTION_HISTORY
0x7F5 SMSG_ACCOUNT_INFO
0x7F6 SMSG_REALM_INFO
0x7F7 SMSG_GAME_EVENT_INFO
0x7F8 SMSG_SEASONAL_COLLECTION_INFO
0x7F9 SMSG_SEASONAL_COLLECTION_UNLOCKED
0x7FA SMSG_FRIEND_ADDON_LIST
0x7FB SMSG_INSTANCE_INFO
0x7FC SMSG_CLEAR_ALL_SPELL_CHARGES
0x7FD SMSG_CLEAR_SPELL_CHARGES
0x7FE SMSG_SEND_SPELL_CHARGES
0x7FF SMSG_SET_SPELL_CHARGES
0x800 CMSG_MISSILE_FIRE_POSITION
0x801 SMSG_PATCH_LIGHT
0x802 SMSG_PATCH_LIGHT_PARAMS
0x803 SMSG_PATCH_LIGHT_SKYBOX
0x804 SMSG_PATCH_LIGHT_INT_BAND
0x805 SMSG_PATCH_LIGHT_FLOAT_BAND
0x806 SMSG_ASCENSION_GEO_DEBUG
0x807 SMSG_DATA_HOTFIX
0x808 SMSG_PATCH_CHARACTER_CREATION_CLASS_DETAILS
0x809 SMSG_CHARACTER_CUSTOMIZATION_UNLOCKS
0x80A SMSG_PATCH_CHR_CLASSES_ROLES
0x80B MAX
